image,score,timestamp
34LR_20250630_070518.JPG,3,2025-08-13 15:10:09
34R_20250704_070259.JPG,0,2025-08-13 15:57:58
18R_20250718_011046.JPG,0,2025-08-13 15:58:44
50L_20250709_032726.JPG,0,2025-08-13 14:57:01
50L_20250711_054300.JPG,0,2025-08-13 14:39:54
71LR_20250714_030700.JPG,3,2025-08-13 14:58:05
72L_20250701_230243.JPG,0,2025-08-13 15:57:34
71N_20250718_012439.JPG,0,2025-08-13 16:00:51
22N_20250704_071044.JPG,0,2025-08-13 14:58:17
41N_20250716_024956.JPG,5,2025-08-13 15:50:35
74LR_20250711_053805.JPG,0,2025-08-13 15:09:23
41L_20250704_070725.JPG,0,2025-08-13 14:41:56
34LR_20250701_223513.JPG,3,2025-08-13 15:59:01
41N_20250630_070655.JPG,6,2025-08-13 15:58:25
87L_20250630_070156.JPG,2,2025-08-13 15:49:17
71N_20250701_225837.JPG,0,2025-08-13 14:56:15
22R_20250630_070945.JPG,0,2025-08-13 14:54:34
71L_20250714_030507.JPG,0,2025-08-13 15:57:44
18LR_20250718_011232.JPG,1,2025-08-13 14:57:54
71L_20250627_075250.JPG,0,2025-08-13 14:59:03
22LR_20250701_224027.JPG,6,2025-08-13 15:05:58
22LR_20250630_071106.JPG,6,2025-08-13 14:59:17
34L_20250718_004252.JPG,1,2025-08-13 15:12:08
87LR_20250709_031614.JPG,0,2025-08-13 14:40:10
18R_20250701_225211.JPG,0,2025-08-13 15:56:19
18R_20250709_033304.JPG,0,2025-08-13 15:00:34
72L_20250709_035938.JPG,0,2025-08-13 15:51:06
41R_20250627_073631.JPG,6,2025-08-13 15:57:46
41N_20250701_223850.JPG,6,2025-08-13 15:52:51
50LR_20250701_225056.JPG,5,2025-08-13 15:55:46
72R_20250718_013008.JPG,6,2025-08-13 14:43:24
74R_20250714_023946.JPG,0,2025-08-13 15:53:40
34N_20250630_070405.JPG,1,2025-08-13 15:55:20
18N_20250709_033116.JPG,0,2025-08-13 14:53:57
71N_20250630_072954.JPG,1,2025-08-13 15:56:55
87LR_20250630_070317.JPG,1,2025-08-13 15:11:29
31RR_20250704_072704.JPG,0,2025-08-13 15:55:04
72N_20250704_074244.JPG,4,2025-08-13 15:57:06
34N_20250718_004541.JPG,2,2025-08-13 15:56:38
74LR_20250714_024052.JPG,0,2025-08-13 14:40:32
18LR_20250701_225301.JPG,1,2025-08-13 14:43:16
71L_20250630_072923.JPG,0,2025-08-13 14:56:32
72L_20250627_075414.JPG,3,2025-08-13 15:51:42
41N_20250718_004913.JPG,3,2025-08-13 15:12:12
50LR_20250718_010828.JPG,4,2025-08-13 15:57:38
18N_20250704_072247.JPG,0,2025-08-13 14:43:13
74R_20250630_071333.JPG,2,2025-08-13 14:43:42
22R_20250709_033926.JPG,0,2025-08-13 15:00:25
87R_20250716_024013.JPG,0,2025-08-13 14:53:55
71R_20250718_012336.JPG,1,2025-08-13 15:52:12
22N_20250716_025250.JPG,0,2025-08-13 15:01:38
18L_20250709_033015.JPG,4,2025-08-13 14:58:02
50R_20250711_054204.JPG,2,2025-08-13 15:57:32
87R_20250718_004021.JPG,0,2025-08-13 14:55:07
72LR_20250716_024156.JPG,0,2025-08-13 14:59:09
74LR_20250630_071352.JPG,0,2025-08-13 15:50:16
41N_20250709_033516.JPG,5,2025-08-13 15:52:57
41R_20250630_070719.JPG,6,2025-08-13 14:58:25
87N_20250709_031503.JPG,0,2025-08-13 15:50:19
22LR_20250709_034114.JPG,6,2025-08-13 14:41:13
50N_20250709_032547.JPG,4,2025-08-13 16:00:59
41N_20250714_022828.JPG,5,2025-08-13 14:43:30
50L_20250716_030657.JPG,0,2025-08-13 15:03:05
41N_20250711_053144.JPG,5,2025-08-13 14:58:09
18L_20250714_025024.JPG,1,2025-08-13 15:00:49
41L_20250701_223820.JPG,0,2025-08-13 16:01:12
87N_20250718_004107.JPG,1,2025-08-13 14:55:36
50L_20250714_024729.JPG,0,2025-08-13 14:40:56
71L_20250716_032415.JPG,0,2025-08-13 15:55:11
71R_20250709_035048.JPG,2,2025-08-13 14:57:42
87LR_20250701_223405.JPG,0,2025-08-13 16:01:04
72N_20250714_031046.JPG,4,2025-08-13 14:54:43
41R_20250711_053223.JPG,6,2025-08-13 15:55:36
18R_20250716_031021.JPG,0,2025-08-13 14:57:48
31N_20250704_072605.JPG,1,2025-08-13 15:05:38
74N_20250704_071417.JPG,1,2025-08-13 14:57:46
31RR_20250716_031623.JPG,2,2025-08-13 15:11:21
31RR_20250711_055040.JPG,1,2025-08-13 15:01:31
31R_20250711_054956.JPG,5,2025-08-13 15:11:54
72N_20250709_035855.JPG,5,2025-08-13 15:55:09
87L_20250714_021902.JPG,2,2025-08-13 14:56:46
50LR_20250711_054121.JPG,6,2025-08-13 15:59:34
72R_20250711_060002.JPG,6,2025-08-13 15:52:59
50R_20250716_030502.JPG,1,2025-08-13 14:56:24
22L_20250716_025817.JPG,3,2025-08-13 15:05:45
50LR_20250627_074348.JPG,6,2025-08-13 15:58:14
71N_20250714_030418.JPG,0,2025-08-13 16:00:53
71N_20250709_035152.JPG,0,2025-08-13 15:53:12
18N_20250711_054712.JPG,0,2025-08-13 15:56:35
31R_20250714_025735.JPG,5,2025-08-13 15:05:55
74LR_20250718_010013.JPG,0,2025-08-13 15:54:57
31R_20250627_075043.JPG,5,2025-08-13 15:56:13
74N_20250718_010258.JPG,3,2025-08-13 15:00:28
22N_20250718_005528.JPG,0,2025-08-13 15:58:57
71LR_20250718_012549.JPG,3,2025-08-13 14:57:20
72R_20250709_040044.JPG,6,2025-08-13 14:45:18
34L_20250630_070540.JPG,0,2025-08-13 14:57:35
34N_20250714_022204.JPG,0,2025-08-13 14:58:34
72R_20250627_075510.JPG,5,2025-08-13 14:39:38
22L_20250701_224311.JPG,4,2025-08-13 15:53:34
71LR_20250701_230012.JPG,3,2025-08-13 15:01:17
72R_20250716_032721.JPG,6,2025-08-13 16:00:23
41R_20250709_033602.JPG,6,2025-08-13 15:57:11
34N_20250711_052735.JPG,0,2025-08-13 14:58:46
71N_20250716_032322.JPG,0,2025-08-13 14:58:32
18L_20250718_011339.JPG,1,2025-08-13 14:58:58
34RR_20250716_024451.JPG,0,2025-08-13 15:56:17
31RR_20250718_011659.JPG,1,2025-08-13 14:57:29
31N_20250627_075016.JPG,2,2025-08-13 15:53:43
74N_20250714_023839.JPG,3,2025-08-13 15:54:15
74N_20250627_074107.JPG,4,2025-08-13 15:57:42
31R_20250704_072953.JPG,5,2025-08-13 15:52:41
71L_20250704_073506.JPG,0,2025-08-13 15:54:01
50LR_20250630_071602.JPG,4,2025-08-13 15:51:59
71N_20250627_075222.JPG,0,2025-08-13 14:53:37
74LR_20250716_030228.JPG,0,2025-08-13 14:44:33
18LR_20250716_031223.JPG,0,2025-08-13 15:51:49
72N_20250718_012817.JPG,5,2025-08-13 14:53:47
50R_20250630_071703.JPG,1,2025-08-13 14:56:27
22N_20250630_071016.JPG,0,2025-08-13 14:55:01
22R_20250704_071243.JPG,0,2025-08-13 15:54:50
41R_20250716_024909.JPG,6,2025-08-13 16:01:07
50L_20250718_010521.JPG,0,2025-08-13 15:51:12
31N_20250709_034451.JPG,1,2025-08-13 15:56:45
87L_20250711_052419.JPG,3,2025-08-13 15:00:45
34LR_20250709_032040.JPG,3,2025-08-13 14:57:14
34LR_20250718_004423.JPG,3,2025-08-13 15:58:05
50R_20250714_024615.JPG,1,2025-08-13 15:50:49
34RR_20250701_223651.JPG,0,2025-08-13 15:59:29
41L_20250714_022906.JPG,1,2025-08-13 14:45:14
34RR_20250711_052849.JPG,0,2025-08-13 15:58:37
31RR_20250627_074949.JPG,0,2025-08-13 15:55:26
41L_20250716_025058.JPG,2,2025-08-13 14:59:11
87L_20250627_072803.JPG,2,2025-08-13 14:57:33
72R_20250630_073219.JPG,6,2025-08-13 14:55:05
31LR_20250704_073044.JPG,2,2025-08-13 15:55:42
18L_20250627_074659.JPG,1,2025-08-13 15:54:35
72R_20250701_230314.JPG,6,2025-08-13 15:51:45
74N_20250711_053922.JPG,4,2025-08-13 15:01:21
31N_20250630_072520.JPG,1,2025-08-13 15:10:01
50R_20250709_032643.JPG,1,2025-08-13 15:56:43
87N_20250630_070224.JPG,0,2025-08-13 14:58:12
87R_20250711_052447.JPG,1,2025-08-13 14:44:26
74N_20250630_071303.JPG,4,2025-08-13 15:55:48
18L_20250701_225404.JPG,0,2025-08-13 14:59:21
31RR_20250630_072328.JPG,1,2025-08-13 14:43:46
72L_20250714_030900.JPG,0,2025-08-13 15:59:27
22R_20250701_224125.JPG,0,2025-08-13 15:56:48
71R_20250630_072814.JPG,0,2025-08-13 14:39:52
74L_20250704_071337.JPG,2,2025-08-13 14:53:52
22R_20250716_025913.JPG,0,2025-08-13 15:56:57
31LR_20250627_074917.JPG,5,2025-08-13 15:49:27
41L_20250630_070638.JPG,0,2025-08-13 15:50:57
18N_20250718_011140.JPG,0,2025-08-13 15:00:05
74R_20250627_074131.JPG,2,2025-08-13 14:56:59
22L_20250627_073904.JPG,3,2025-08-13 14:54:15
18R_20250627_074806.JPG,0,2025-08-13 16:00:11
22L_20250709_034013.JPG,4,2025-08-13 14:41:21
50R_20250701_224907.JPG,1,2025-08-13 14:57:26
18L_20250704_072450.JPG,0,2025-08-13 15:58:19
34RR_20250718_004725.JPG,0,2025-08-13 15:05:48
71N_20250711_055647.JPG,0,2025-08-13 14:42:05
74LR_20250704_071500.JPG,0,2025-08-13 15:01:55
72L_20250630_073332.JPG,1,2025-08-13 15:50:11
22LR_20250709_034117.JPG,6,2025-08-13 15:00:31
87N_20250701_223211.JPG,0,2025-08-13 15:59:31
31RR_20250709_034245.JPG,0,2025-08-13 15:01:47
50LR_20250709_032456.JPG,5,2025-08-13 16:00:26
31R_20250718_011940.JPG,4,2025-08-13 14:40:05
50N_20250701_225121.JPG,5,2025-08-13 15:58:31
71L_20250701_225932.JPG,1,2025-08-13 14:59:44
31N_20250701_225624.JPG,2,2025-08-13 15:01:27
74R_20250709_035614.JPG,2,2025-08-13 14:43:38
50N_20250627_074417.JPG,4,2025-08-13 15:51:09
87L_20250709_031703.JPG,3,2025-08-13 15:57:09
74N_20250716_030035.JPG,3,2025-08-13 15:01:58
18LR_20250714_024858.JPG,0,2025-08-13 15:51:16
87N_20250714_022045.JPG,0,2025-08-13 15:02:22
41N_20250627_073548.JPG,6,2025-08-13 15:55:23
50N_20250630_071532.JPG,3,2025-08-13 14:59:42
22R_20250718_005757.JPG,0,2025-08-13 15:57:48
87N_20250716_024056.JPG,0,2025-08-13 15:50:22
18N_20250630_072004.JPG,0,2025-08-13 14:58:52
74N_20250709_035647.JPG,3,2025-08-13 15:52:25
34L_20250704_070430.JPG,0,2025-08-13 15:54:55
34RR_20250709_032334.JPG,0,2025-08-13 15:55:29
72N_20250716_032826.JPG,5,2025-08-13 15:59:14
18LR_20250709_033212.JPG,1,2025-08-13 15:58:47
41R_20250701_223915.JPG,6,2025-08-13 15:59:47
71R_20250704_073215.JPG,1,2025-08-13 15:59:09
74L_20250714_024148.JPG,1,2025-08-13 15:50:38
71R_20250714_030307.JPG,3,2025-08-13 14:40:53
74L_20250718_010057.JPG,0,2025-08-13 15:57:16
18L_20250630_071946.JPG,4,2025-08-13 15:55:14
50R_20250704_072000.JPG,2,2025-08-13 15:59:53
31R_20250716_031935.JPG,4,2025-08-13 14:57:58
71L_20250709_035300.JPG,0,2025-08-13 15:01:33
22L_20250714_023613.JPG,3,2025-08-13 16:00:32
50R_20250718_010751.JPG,2,2025-08-13 15:50:53
22LR_20250714_023457.JPG,6,2025-08-13 16:00:00
87N_20250704_065824.JPG,0,2025-08-13 15:00:12
31N_20250718_011547.JPG,1,2025-08-13 15:55:17
34R_20250630_070423.JPG,0,2025-08-13 14:59:47
31N_20250711_055316.JPG,0,2025-08-13 15:05:34
41R_20250704_070639.JPG,6,2025-08-13 15:49:41
31R_20250630_072631.JPG,6,2025-08-13 15:53:49
72L_20250704_073956.JPG,0,2025-08-13 14:42:12
71R_20250716_032225.JPG,0,2025-08-13 15:54:52
41R_20250718_005143.JPG,6,2025-08-13 14:41:05
71L_20250711_055548.JPG,0,2025-08-13 15:59:07
34LR_20250627_073220.JPG,2,2025-08-13 14:56:51
22N_20250701_224211.JPG,0,2025-08-13 14:56:21
18LR_20250711_054615.JPG,1,2025-08-13 14:56:43
18N_20250714_025149.JPG,0,2025-08-13 15:03:03
74R_20250701_224511.JPG,1,2025-08-13 14:57:51
87N_20250627_072921.JPG,0,2025-08-13 14:58:29
74R_20250711_053959.JPG,2,2025-08-13 14:54:03
34N_20250716_024401.JPG,0,2025-08-13 15:56:15
74LR_20250627_074236.JPG,0,2025-08-13 15:54:59
50LR_20250701_224710.JPG,5,2025-08-13 15:00:23
34N_20250627_073151.JPG,1,2025-08-13 15:52:33
50L_20250627_074515.JPG,0,2025-08-13 15:01:06
50N_20250718_010928.JPG,4,2025-08-13 15:12:17
34N_20250701_223727.JPG,0,2025-08-13 15:02:16
31N_20250714_025850.JPG,0,2025-08-13 15:54:48
74L_20250630_071223.JPG,0,2025-08-13 14:40:07
74L_20250709_035501.JPG,2,2025-08-13 14:56:19
74L_20250701_224445.JPG,0,2025-08-13 15:05:51
34LR_20250716_024612.JPG,3,2025-08-13 15:57:14
87N_20250630_070224.JPG,1,2025-08-20 19:00:15
87R_20250711_052447.JPG,0,2025-08-20 19:00:17
74N_20250630_071303.JPG,0,2025-08-20 19:00:21
18L_20250701_225404.JPG,1,2025-08-20 19:00:25
31RR_20250630_072328.JPG,0,2025-08-20 19:00:28
72L_20250714_030900.JPG,0,2025-08-20 19:00:30
22R_20250701_224125.JPG,0,2025-08-20 19:00:32
71R_20250630_072814.JPG,2,2025-08-20 19:00:38
74L_20250704_071337.JPG,1,2025-08-20 19:00:41
87LR_20250725_082346.JPG,0,2025-08-20 19:00:43
22R_20250716_025913.JPG,0,2025-08-20 19:00:45
31LR_20250627_074917.JPG,1,2025-08-20 19:00:49
41L_20250630_070638.JPG,0,2025-08-20 19:00:52
18N_20250718_011140.JPG,0,2025-08-20 19:00:54
74R_20250627_074131.JPG,2,2025-08-20 19:00:58
22L_20250627_073904.JPG,3,2025-08-20 19:01:03
18R_20250627_074806.JPG,0,2025-08-20 19:01:05
22L_20250709_034013.JPG,4,2025-08-20 19:01:09
50R_20250701_224907.JPG,1,2025-08-20 19:01:11
18L_20250704_072450.JPG,1,2025-08-20 19:01:15
34RR_20250718_004725.JPG,0,2025-08-20 19:01:17
71N_20250711_055647.JPG,0,2025-08-20 19:01:19
74LR_20250704_071500.JPG,0,2025-08-20 19:01:21
72L_20250630_073332.JPG,0,2025-08-20 19:01:22
22LR_20250709_034117.JPG,6,2025-08-20 19:01:26
87N_20250701_223211.JPG,1,2025-08-20 19:01:31
31RR_20250709_034245.JPG,0,2025-08-20 19:01:33
18LR_20250725_122420.JPG,2,2025-08-20 19:01:36
50LR_20250709_032456.JPG,6,2025-08-20 19:01:39
87R_20250723_095923.JPG,0,2025-08-20 19:01:41
31R_20250718_011940.JPG,5,2025-08-20 19:01:44
50N_20250701_225121.JPG,3,2025-08-20 19:01:48
71L_20250701_225932.JPG,1,2025-08-20 19:01:52
31N_20250701_225624.JPG,2,2025-08-20 19:01:56
74R_20250709_035614.JPG,2,2025-08-20 19:01:59
50N_20250627_074417.JPG,3,2025-08-20 19:02:03
87L_20250709_031703.JPG,3,2025-08-20 19:02:05
74N_20250716_030035.JPG,1,2025-08-20 19:02:13
18LR_20250714_024858.JPG,1,2025-08-20 19:02:19
87N_20250714_022045.JPG,2,2025-08-20 19:02:21
74LR_20250723_101338.JPG,1,2025-08-20 19:02:23
41N_20250627_073548.JPG,6,2025-08-20 19:02:27
41N_20250721_154804.JPG,6,2025-08-20 19:02:29
71LR_20250725_130905.JPG,3,2025-08-20 19:02:35
50N_20250630_071532.JPG,4,2025-08-20 19:02:37
22R_20250718_005757.JPG,1,2025-08-20 19:02:40
87N_20250716_024056.JPG,1,2025-08-20 19:02:43
18N_20250630_072004.JPG,1,2025-08-20 19:02:46
72R_20250725_131912.JPG,6,2025-08-20 19:02:49
74N_20250709_035647.JPG,1,2025-08-20 19:02:51
34L_20250704_070430.JPG,1,2025-08-20 19:02:55
34RR_20250709_032334.JPG,0,2025-08-20 19:02:57
41L_20250725_101013.JPG,3,2025-08-20 19:03:00
72N_20250716_032826.JPG,4,2025-08-20 19:03:03
18L_20250725_121427.JPG,3,2025-08-20 19:03:05
18LR_20250709_033212.JPG,2,2025-08-20 19:03:08
41R_20250701_223915.JPG,6,2025-08-20 19:03:10
50N_20250723_101611.JPG,4,2025-08-20 19:03:13
50L_20250725_114541.JPG,0,2025-08-20 19:03:15
22R_20250725_105156.JPG,2,2025-08-20 19:03:19
87L_20250725_083833.JPG,3,2025-08-20 19:03:23
71R_20250704_073215.JPG,1,2025-08-20 19:03:27
74L_20250714_024148.JPG,1,2025-08-20 19:03:29
71R_20250714_030307.JPG,3,2025-08-20 19:03:32
74L_20250718_010057.JPG,0,2025-08-20 19:03:34
18L_20250630_071946.JPG,1,2025-08-20 19:03:38
50R_20250704_072000.JPG,1,2025-08-20 19:03:40
31R_20250716_031935.JPG,4,2025-08-20 19:03:43
18R_20250721_160502.JPG,0,2025-08-20 19:03:45
71L_20250709_035300.JPG,0,2025-08-20 19:03:47
22L_20250714_023613.JPG,4,2025-08-20 19:03:50
50R_20250718_010751.JPG,3,2025-08-20 19:03:53
22LR_20250714_023457.JPG,6,2025-08-20 19:03:56
87N_20250704_065824.JPG,2,2025-08-20 19:04:00
31N_20250718_011547.JPG,1,2025-08-20 19:04:02
34R_20250630_070423.JPG,0,2025-08-20 19:04:04
31N_20250711_055316.JPG,0,2025-08-20 19:04:07
18N_20250721_160417.JPG,0,2025-08-20 19:04:09
71L_20250725_131200.JPG,5,2025-08-20 19:04:12
41R_20250704_070639.JPG,6,2025-08-20 19:04:15
31R_20250630_072631.JPG,6,2025-08-20 19:04:18
72L_20250704_073956.JPG,0,2025-08-20 19:04:20
71R_20250716_032225.JPG,2,2025-08-20 19:04:22
41R_20250718_005143.JPG,6,2025-08-20 19:04:25
71L_20250711_055548.JPG,0,2025-08-20 19:04:27
34LR_20250627_073220.JPG,2,2025-08-20 19:04:30
22N_20250701_224211.JPG,0,2025-08-20 19:04:32
18LR_20250711_054615.JPG,1,2025-08-20 19:04:34
18N_20250714_025149.JPG,0,2025-08-20 19:04:37
74R_20250701_224511.JPG,2,2025-08-20 19:04:39
87N_20250627_072921.JPG,1,2025-08-20 19:04:41
71N_20250721_161534.JPG,0,2025-08-20 19:04:43
72N_20250723_103145.JPG,6,2025-08-20 19:04:46
74R_20250711_053959.JPG,2,2025-08-20 19:04:49
34N_20250716_024401.JPG,1,2025-08-20 19:04:52
74LR_20250627_074236.JPG,0,2025-08-20 19:04:54
50LR_20250701_224710.JPG,4,2025-08-20 19:05:01
34N_20250627_073151.JPG,0,2025-08-20 19:05:04
50L_20250627_074515.JPG,0,2025-08-20 19:05:06
50N_20250718_010928.JPG,4,2025-08-20 19:05:12
34N_20250701_223727.JPG,0,2025-08-20 19:05:15
22L_20250725_110621.JPG,6,2025-08-20 19:05:18
22LR_20250721_155322.JPG,6,2025-08-20 19:05:21
34L_20250721_154628.JPG,2,2025-08-20 19:05:25
31N_20250714_025850.JPG,1,2025-08-20 19:05:28
74L_20250630_071223.JPG,1,2025-08-20 19:05:32
50R_20250725_115526.JPG,1,2025-08-20 19:05:38
22R_20250723_101017.JPG,1,2025-08-20 19:05:42
74L_20250709_035501.JPG,3,2025-08-20 19:05:45
34N_20250723_100233.JPG,1,2025-08-20 19:05:49
41L_20250721_154859.JPG,1,2025-08-20 19:05:52
74L_20250701_224445.JPG,3,2025-08-20 19:05:55
72L_20250721_161650.JPG,0,2025-08-20 19:05:57
34LR_20250716_024612.JPG,3,2025-08-20 19:06:04
